run_id,model_type,seed,regime,period,total_reward,avg_reward,cumulative_return,avg_turnover,total_turnover,sharpe,max_drawdown,steps,avg_turnover_exec,total_turnover_exec,avg_turnover_target,total_turnover_target,mean_daily_return_gross,std_daily_return_gross,cumulative_return_net_exp,sharpe_net_exp,max_drawdown_net_exp,mean_daily_net_return_exp,std_daily_net_return_exp,cumulative_return_net_lin,sharpe_net_lin,max_drawdown_net_lin,mean_daily_net_return_lin,std_daily_net_return_lin,eval_id,eval_window
20260216T062450Z_eabe8d4b_seed2_prl_86df,prl_sac,2,mid,test,0.050069652090314776,0.0003071757796951827,0.05780403406119827,0.07515878102076115,12.250881306384068,0.783330917868443,-0.07980305374632723,163,0.07515878102076115,12.250881306384068,,,0.0003734113216116242,0.007567326690553829,0.05134432271499634,0.7044539856619857,-0.08033080821239158,0.0003358226753843288,0.0075675910855841095,0.05134555412397557,0.7044479417916173,-0.08033361496766644,0.00033583193110124355,0.007567864586973018,20260216T062450Z_eabe8d4b_seed2_prl_86df,W1
20260216T062450Z_eabe8d4b_seed2_prl_86df,prl_sac,2,all,test,0.16430923975030964,0.0003346420361513435,0.2025659865352949,0.0820706734273735,40.296700652840386,0.7737830981314815,-0.11090188403216394,491,0.0820706734273735,40.296700652840386,,,0.0004113617634708959,0.00843927137452178,0.1785787290569425,0.6966260896079948,-0.11264105625403409,0.000370306506843758,0.008438434396239222,0.17858841473427112,0.6966324431558526,-0.11264579612259218,0.0003703264267572093,0.008438811359483727,20260216T062450Z_eabe8d4b_seed2_prl_86df,W1
20260216T063347Z_eabe8d4b_seed3_prl_96e6,prl_sac,3,high,test,0.1626427861378943,0.0009917243057188676,0.1783965142721775,0.018437089956925817,3.0236827529358337,1.3853074504782852,-0.1422339736011463,164,0.018437089956925817,3.0236827529358337,,,0.0010770755903841548,0.012342418952806525,0.17661631169504788,1.373451818336239,-0.1424547187234556,0.001067847034630752,0.012342294010633088,0.1766179712780167,1.373451911133083,-0.14245585851668674,0.0010678570454056924,0.012342408882364911,20260216T063347Z_eabe8d4b_seed3_prl_96e6,W1
20260216T063347Z_eabe8d4b_seed3_prl_96e6,prl_sac,3,low,test,0.15038244874449447,0.0009169661508810638,0.16348460336495574,0.012646591922368361,2.0740410752684113,2.360016970002554,-0.03818109924758428,164,0.012646591922368361,2.0740410752684113,,,0.0009438834104213116,0.006348973254912483,0.16227867133226326,2.3444118036691033,-0.03839111043739818,0.0009375504769948038,0.006348352451944084,0.16228045872465313,2.3444212392661705,-0.038391259943959866,0.0009375601144601274,0.006348392158768847,20260216T063347Z_eabe8d4b_seed3_prl_96e6,W1
20260216T063347Z_eabe8d4b_seed3_prl_96e6,prl_sac,3,mid,test,0.1384921758508426,0.0008496452506186663,0.1496190788730698,0.011515055938467187,1.8769541179701514,1.851182812644441,-0.06226611220867828,163,0.011515055938467187,1.8769541179701514,,,0.000884627620710475,0.007585975857096181,0.14854069383993007,1.8393032456981355,-0.062349026698684806,0.0008788594125563228,0.007585187864320107,0.14854262176098576,1.8393136486515345,-0.062349250379928,0.0008788700927412417,0.007585237140485541,20260216T063347Z_eabe8d4b_seed3_prl_96e6,W1
20260216T063347Z_eabe8d4b_seed3_prl_96e6,prl_sac,3,all,test,0.4515174107332314,0.0009195873945686994,0.5761808707028335,0.014205046733552744,6.974677946174397,1.6832927943396678,-0.14358090387970934,491,0.014205046733552744,6.974677946174397,,,0.0009686997521545907,0.009135446838158744,0.5706937669800971,1.6710120937056128,-0.1438208825388726,0.0009615871204750953,0.00913501605745295,0.5707010344163566,1.6710160064926238,-0.14382204443481483,0.0009615972287878141,0.009135090695348166,20260216T063347Z_eabe8d4b_seed3_prl_96e6,W1
20260216T064241Z_eabe8d4b_seed4_prl_fa52,prl_sac,4,high,test,0.1840035044879187,0.0011219725883409677,0.21056813882748848,0.0864180344169872,14.1725576443859,1.3439416016663446,-0.16813686670483552,164,0.0864180344169872,14.1725576443859,,,0.0012792218087851138,0.015110043949257359,0.20202003834465998,1.2984751041136509,-0.16890639528930684,0.001235972800882212,0.01511038593507636,0.2020261205729017,1.2984649031812454,-0.16891296769474418,0.0012360127915766203,0.015110993554594283,20260216T064241Z_eabe8d4b_seed4_prl_fa52,W1
20260216T064241Z_eabe8d4b_seed4_prl_fa52,prl_sac,4,low,test,0.050686207057879074,0.00030906223815779923,0.05837729268325598,0.07378870997283173,12.101348435544404,0.8465530102235614,-0.07075837462655865,164,0.07378870997283173,12.101348435544404,,,0.00037010731759203974,0.0069402287317729345,0.05199273141444327,0.7621984358036774,-0.07329443923599022,0.0003331972694147884,0.006939587417030999,0.051995139371123544,0.7622069326979529,-0.0732978605073461,0.00033321296260562395,0.006939836898808993,20260216T064241Z_eabe8d4b_seed4_prl_fa52,W1
20260216T064241Z_eabe8d4b_seed4_prl_fa52,prl_sac,4,mid,test,0.21451296925806673,0.001316030486245808,0.2471099319729193,0.0774950636650009,12.631695377395147,2.7262068097898027,-0.05019020151158271,163,0.0774950636650009,12.631695377395147,,,0.0013883697017228302,0.008084377778057312,0.23925819687342265,2.6500468326165656,-0.05050812579780717,0.0013495710496590533,0.008084300994374667,0.23926799642541785,2.6500440325043297,-0.050510242517936454,0.0013496221698903296,0.008084615761017572,20260216T064241Z_eabe8d4b_seed4_prl_fa52,W1
20260216T064241Z_eabe8d4b_seed4_prl_fa52,prl_sac,4,all,test,0.4492026808038645,0.000914873076993614,0.5978444222402759,0.0792374775098278,38.90560145732545,1.5026611380143153,-0.17476979080088517,491,0.0792374775098278,38.90560145732545,,,0.0010118008922742863,0.010688931002002848,0.5670622435807247,1.4437788002367775,-0.17573104227091008,0.0009721465837538365,0.010688859393524253,0.5670861516515007,1.4437748075615795,-0.1757380818582902,0.0009721821535193726,0.010689280047537207,20260216T064241Z_eabe8d4b_seed4_prl_fa52,W1
