schema_version,run_id,model_type,seed,timesteps,actor_loss,critic_loss,entropy_loss,ent_coef,ent_coef_loss,alpha_obs_mean,alpha_next_mean,prl_prob_mean,vz_mean,alpha_raw_mean,alpha_clamped_mean,emergency_rate,beta_effective_mean
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,134,-4.291292190551758,8.803855895996094,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,135,-4.327181339263916,8.745800971984863,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,136,-4.390269756317139,8.43449878692627,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,137,-4.448079586029053,8.175882339477539,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,138,-4.4801225662231445,7.910313129425049,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,139,-4.534808158874512,7.653814315795898,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,140,-4.556878089904785,7.376491546630859,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,141,-4.608860015869141,7.18802547454834,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,142,-4.6720380783081055,6.775467872619629,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,143,-4.723715782165527,6.518805503845215,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,144,-4.808345317840576,6.230679988861084,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,145,-4.859557628631592,5.908041477203369,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,146,-4.906513214111328,5.632143974304199,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,147,-4.985695838928223,5.365976333618164,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,148,-5.053502559661865,5.045830726623535,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,149,-5.1200151443481445,4.683296203613281,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,150,-5.184730529785156,4.314382076263428,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,151,-5.29345703125,4.0011773109436035,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,152,-5.352222442626953,3.7329530715942383,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114909Z_f5b9282c_seed4_baseline_c28c,baseline,4,153,-5.431722640991211,3.5002217292785645,0.20000000298023224,0.20000000298023224,,,,,,,,,
